2022-09-06 13:50:36,594 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 大铝-6
2022-09-06 13:50:36,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 大铝-6
2022-09-06 13:50:36,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CH110_SHELL-1
2022-09-06 13:50:36,595 INFO  ExportHelperExtension.cs: 1136 - Found 36 in CH110_SHELL-1
2022-09-06 13:50:36,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CH110_SHELL-1
2022-09-06 13:50:36,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,596 INFO  ExportHelperExtension.cs: 1136 - Found 38 in EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,597 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LEEP-2
2022-09-06 13:50:36,599 INFO  ExportHelperExtension.cs: 1136 - Found 1376 in LEEP-2
2022-09-06 13:50:36,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LEEP-2
2022-09-06 13:50:36,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D024-250006-B-1
2022-09-06 13:50:36,601 INFO  ExportHelperExtension.cs: 1136 - Found 92 in M-D024-250006-B-1
2022-09-06 13:50:36,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D024-250006-B-1
2022-09-06 13:50:36,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from USB HUB -7口-1
2022-09-06 13:50:36,602 INFO  ExportHelperExtension.cs: 1136 - Found 42 in USB HUB -7口-1
2022-09-06 13:50:36,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in USB HUB -7口-1
2022-09-06 13:50:36,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,603 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D024-180003-A-1
2022-09-06 13:50:36,603 INFO  ExportHelperExtension.cs: 1136 - Found 61 in M-D024-180003-A-1
2022-09-06 13:50:36,604 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D024-180003-A-1
2022-09-06 13:50:36,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D024-250010-A-1
2022-09-06 13:50:36,604 INFO  ExportHelperExtension.cs: 1136 - Found 193 in M-D024-250010-A-1
2022-09-06 13:50:36,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D024-250010-A-1
